time,ax,ay,az,aT
73.6860,-1.2000,3.5169,-1.3987,3.971
73.7290,-0.3534,0.1217,-1.1451,1.205
73.7310,-0.0380,-1.9415,-0.0734,1.943
73.7430,-0.1956,-1.3098,1.3151,1.866
73.7630,-0.2433,0.5951,2.1863,2.279
73.7830,0.2362,1.3197,1.5413,2.043
73.8020,0.7917,0.1673,0.3741,0.891
73.8230,0.7706,-0.7717,-0.5384,1.216
73.8550,0.9008,-2.2725,-0.3918,2.476
73.8600,1.1322,-3.3375,0.0914,3.526
73.8790,1.5901,-4.1437,0.5176,4.468
73.8990,1.8094,-4.3486,0.3015,4.720
73.9190,1.7308,-4.0103,-0.1231,4.370
73.9380,1.4046,-3.7959,-0.2372,4.054
73.9790,1.0009,-3.5674,-0.0920,3.706
73.9800,0.6359,-2.9518,0.1279,3.022
73.9950,0.3283,-2.2560,0.1726,2.286
74.0150,0.0994,-1.7368,0.1729,1.748
74.0350,-0.2092,-1.0333,0.2320,1.080
74.0560,-0.7529,-0.0129,0.4136,0.859
74.0750,-1.6070,1.2213,0.6526,2.121
74.1090,-2.4654,2.4183,0.8107,3.547
74.1120,-3.0826,3.0096,0.7088,4.366
74.1320,-3.2515,2.2979,0.4867,4.011
74.1510,-3.2992,1.8967,0.3022,3.818
74.1710,-2.6267,1.5961,0.7607,3.166
74.1920,-1.7997,1.3491,1.5658,2.741
74.2100,-1.1889,0.2367,2.6181,2.885
74.2290,-1.2941,-0.7580,3.3971,3.713
74.2620,-1.7575,-0.4880,3.2888,3.761
74.2680,-2.5148,1.4435,2.0988,3.579
74.2860,-2.7975,2.6236,0.1043,3.837
74.3060,-2.2103,2.1064,-1.4540,3.382
74.3260,-1.2533,0.4516,-2.2229,2.592
74.3450,-0.1775,-1.0870,-2.2864,2.538
74.3660,0.9173,-2.1606,-2.1372,3.174
74.3910,1.9932,-2.5684,-1.5676,3.609
74.4020,2.9270,-2.2128,-0.8610,3.769
74.4220,3.5095,-1.9661,-0.3886,4.041
74.4420,3.6558,-1.7364,-0.5493,4.084
74.4610,3.4991,-1.6221,-0.9450,3.971
74.4900,3.2435,-1.3106,-1.2851,3.727
74.4990,2.8878,-0.4411,-1.4576,3.265
74.5190,2.4548,0.8885,-1.5633,3.043
74.5390,1.9169,2.4285,-1.4225,3.405
74.5590,1.0236,3.9544,-1.1037,4.231
74.5780,-0.1195,4.6406,-0.9765,4.744
74.6150,-1.1032,4.6636,-1.2071,4.942
74.6160,-1.3610,4.0952,-1.6100,4.606
74.6350,-1.5404,4.0667,-1.5578,4.619
74.6550,-1.6315,4.3956,-0.9663,4.787
74.6760,-1.7707,4.3707,-0.1655,4.719
74.6940,-1.4457,2.8416,-0.1571,3.192
74.7330,-0.6998,-0.1006,-0.3248,0.778
74.7330,-0.5443,-2.2603,0.1610,2.330
74.7520,-0.6820,-2.5924,1.1122,2.902
74.7720,-0.9271,-0.7967,1.7445,2.130
74.7930,-0.7864,0.8863,1.5303,1.935
74.8110,-0.2400,0.7635,0.7198,1.076
74.8300,0.0935,-0.6689,-0.0803,0.680
74.8690,0.4347,-2.0717,-0.5087,2.177
74.8690,1.1135,-3.0945,-0.4273,3.316
74.8880,1.8777,-3.2471,-0.2898,3.762
74.9080,2.4761,-3.1406,-0.2557,4.008
74.9270,2.6613,-3.2089,-0.1618,4.172
74.9490,2.6689,-3.1432,0.1345,4.126
74.9660,2.6698,-2.9345,0.5361,4.003
75.0010,2.4661,-2.4486,0.8760,3.584
75.0060,2.0608,-1.8943,0.8609,2.929
75.0230,1.5739,-1.3333,0.5592,2.137
75.0440,1.0013,-0.6455,0.2651,1.221
75.0630,0.2293,0.2900,0.2310,0.436
75.0810,-0.7462,1.5157,0.5189,1.767
75.1020,-1.7935,2.7806,0.7305,3.389
75.1270,-2.6254,3.7011,0.6058,4.578
75.1400,-3.0836,3.8438,0.2920,4.936
75.1590,-3.3221,3.6233,0.0496,4.916
75.1790,-3.0333,3.1664,0.1753,4.388
75.1980,-2.5400,2.6194,0.8844,3.754
75.2180,-1.8775,1.1488,1.9756,2.958
75.2490,-1.6758,-0.5929,2.9658,3.458
75.2560,-1.7348,-1.5816,3.4367,4.162
75.2760,-1.9907,-0.6956,3.0507,3.709
75.2950,-1.9163,1.1188,1.6003,2.736
75.3150,-1.5310,1.9100,0.0830,2.449
75.3340,-0.9999,1.2363,-1.0460,1.903
75.3540,-0.2772,-0.3939,-1.8764,1.937
75.3860,0.4280,-1.6960,-2.1576,2.778
75.3920,1.2056,-2.2724,-2.1383,3.345
75.4110,1.8975,-2.2228,-1.6979,3.380
75.4310,2.5437,-2.0965,-1.1182,3.481
75.4510,3.0383,-2.0476,-0.8281,3.756
75.4850,3.3455,-2.1154,-0.8933,4.058
75.4890,3.3891,-1.9277,-1.0284,4.032
75.5080,3.2651,-1.3800,-1.1240,3.719
75.5280,2.9068,-0.4222,-1.0925,3.134
75.5500,2.4196,0.6910,-1.0344,2.721
75.5670,1.5585,1.8981,-1.0390,2.667
75.5870,0.5655,3.1701,-1.1721,3.427
75.6200,-0.5254,4.3165,-1.3738,4.560
75.6250,-1.3352,5.0581,-1.6842,5.496
75.6440,-1.5906,4.8506,-2.0372,5.496
75.6640,-1.8193,5.1122,-1.8061,5.719
75.6860,-1.6402,5.1799,-1.2690,5.580
75.7030,-1.3810,4.2782,-0.5750,4.532
75.7230,-0.9549,2.4244,-0.4561,2.645
75.7410,-0.4726,-0.3920,-0.4515,0.762
75.7660,-0.3256,-2.5209,0.2386,2.553
75.7800,-0.3893,-2.7194,1.1976,2.997
75.7990,-0.7540,-1.2140,1.9895,2.450
75.8180,-0.7612,0.4249,1.5809,1.805
75.8380,-0.2702,0.5998,0.6870,0.951
75.8570,-0.0281,-0.6638,-0.0870,0.670
75.8770,0.2208,-2.2381,-0.5329,2.311
75.8960,0.7269,-3.3861,-0.3502,3.481
75.9150,1.3026,-3.9342,-0.0007,4.144
75.9350,1.7896,-4.0237,0.2739,4.412
75.9550,1.9933,-3.9483,0.4400,4.445
75.9740,1.8246,-3.8555,0.6376,4.313
75.9930,1.5665,-3.5968,0.9571,4.038
76.0130,1.2028,-2.9642,1.2101,3.420
76.0410,0.7784,-2.2617,1.1567,2.657
76.0510,0.3932,-1.7196,0.9235,1.991
76.0710,0.0252,-1.1182,0.6520,1.295
76.0900,-0.4767,-0.2270,0.5448,0.759
76.1100,-1.2552,0.9212,0.7268,1.718
76.1290,-2.1551,2.0169,0.9834,3.111
76.1500,-2.8962,2.8864,0.9494,4.198
76.1730,-3.4333,2.8298,0.7024,4.504
76.1880,-3.6419,2.1875,0.3876,4.266
76.2060,-3.3689,1.4091,0.5185,3.688
76.2260,-2.6628,0.7492,1.1488,2.995
76.2450,-2.0863,-0.0657,2.1254,2.979
76.2690,-2.1085,-0.1852,2.8946,3.586
76.3050,-2.5208,0.6265,2.9859,3.958
76.3050,-2.8535,1.7087,1.8038,3.784
76.3250,-2.7129,2.3010,-0.0957,3.559
76.3420,-2.1549,1.5274,-1.4441,3.010
76.3620,-1.2712,0.1522,-2.2172,2.560
76.3840,-0.3447,-0.8531,-2.4130,2.582
76.4010,0.6420,-1.4091,-2.1732,2.668
76.4200,1.5567,-1.4644,-1.6717,2.713
76.4400,2.4460,-1.4732,-1.1998,3.097
76.4760,3.0919,-1.4575,-1.0562,3.578
76.4780,3.5256,-1.3690,-1.2695,3.989
76.4970,3.7369,-1.3910,-1.6376,4.311
76.5170,3.7826,-1.3067,-1.8746,4.419
76.5360,3.6167,-0.8767,-1.8310,4.148
76.5560,3.3236,-0.0391,-1.6578,3.714
76.5770,2.9707,1.4091,-1.2962,3.534
76.6140,2.1883,3.5487,-0.8649,4.258
76.6140,1.2399,5.0355,-0.6380,5.225
76.6330,0.0900,5.6645,-0.9531,5.745
76.6530,-0.7171,5.0217,-1.5464,5.303
76.6730,-1.3549,4.6085,-1.8984,5.165
76.6910,-1.7072,5.0567,-1.9010,5.666
76.7120,-1.6710,5.1963,-1.3313,5.618
76.7490,-1.0375,3.8916,-0.9896,4.147
76.7500,-0.2263,0.9443,-1.0027,1.396
76.7680,0.1396,-1.1931,-0.4443,1.281
76.7890,-0.1645,-1.2293,0.7461,1.447
76.8080,-0.5344,0.4476,1.6743,1.814
76.8270,-0.6002,1.6723,1.7571,2.499
76.8470,-0.1836,1.3389,0.8270,1.584
76.8790,-0.1441,-0.2047,-0.3630,0.441
76.8870,-0.1576,-1.8935,-0.6092,1.995
76.9040,0.3365,-3.2804,-0.2392,3.306
76.9240,1.1241,-4.1462,0.1690,4.299
76.9440,1.8846,-4.1669,0.1657,4.576
76.9630,2.3444,-3.7863,0.0309,4.453
76.9820,2.4908,-3.5307,0.1679,4.324
77.0030,2.3135,-3.1051,0.4876,3.903
77.0300,1.8553,-2.6034,0.8082,3.297
77.0400,1.2438,-2.0613,0.7357,2.517
77.0600,0.6836,-1.5882,0.5093,1.803
77.0800,0.1109,-0.9065,0.3624,0.982
77.0990,-0.4948,-0.1502,0.4580,0.691
77.1180,-1.2506,0.6601,0.7948,1.622
77.1380,-2.1401,1.5582,1.1604,2.890
77.1700,-2.9861,2.3745,1.2155,4.004
77.1760,-3.4520,2.0759,1.0975,4.175
77.1960,-3.6905,1.6282,0.9664,4.148
77.2150,-3.4546,1.8169,1.0205,4.034
77.2360,-2.8994,1.9278,1.5456,3.809
77.2690,-2.2123,0.8666,2.2800,3.293
77.2730,-2.1316,-0.5985,2.9453,3.685
77.2920,-2.3219,-1.2633,3.0395,4.028
77.3120,-2.8444,0.0673,2.2932,3.654
77.3320,-2.9845,1.8046,0.8043,3.579
77.3510,-2.4659,2.1694,-0.6356,3.345
77.3710,-1.5543,1.1495,-1.6926,2.569
77.3980,-0.5624,-0.4377,-2.0776,2.196
77.4090,0.4755,-1.7087,-2.1702,2.803
77.4290,1.3421,-2.1298,-1.8287,3.111
77.4480,2.2442,-2.1636,-1.3284,3.389
77.4680,2.9311,-2.2223,-0.8292,3.771
77.4870,3.4718,-2.1592,-0.6657,4.142
77.5070,3.7883,-2.0593,-0.7607,4.378
77.5360,3.8064,-1.6255,-0.9929,4.256
77.5450,3.6150,-0.7270,-1.0295,3.828
77.5640,3.2669,0.5195,-1.0938,3.484
77.5850,2.7403,1.7581,-1.1741,3.461
77.6040,1.8545,3.2606,-1.3692,3.993
77.6230,0.7060,4.7703,-1.7075,5.116
77.6420,-0.2878,5.6090,-2.0203,5.969
77.6700,-0.6716,5.2091,-2.4663,5.802
77.6800,-0.8867,4.7497,-2.6380,5.505
77.7000,-1.1782,5.0478,-2.3763,5.702
77.7200,-1.1629,5.2326,-1.4254,5.547
77.7400,-0.6896,4.0723,-0.9413,4.236
77.7580,-0.3108,1.3167,-0.6350,1.495
77.7790,-0.5539,-0.5269,0.1219,0.774
77.8080,-1.0717,-0.6698,1.2661,1.789
77.8160,-1.5729,0.5773,1.9865,2.599
77.8370,-1.2641,1.1042,1.3458,2.151
77.8550,-0.5616,0.5765,0.5692,0.986
77.8760,-0.0112,-0.7195,0.2267,0.754
77.8940,0.4328,-2.0027,0.2036,2.059
77.9130,1.0848,-2.9419,0.3056,3.150
77.9330,1.7082,-3.2852,0.1639,3.706
77.9610,2.0787,-3.1637,-0.1801,3.790
77.9710,2.2857,-3.2896,-0.4174,4.027
77.9910,2.3633,-3.2872,-0.4177,4.070
78.0100,2.4312,-2.9236,-0.1917,3.807
78.0300,2.3363,-2.4469,0.1248,3.385
78.0540,1.9871,-2.0525,0.3839,2.882
78.0700,1.3954,-1.6592,0.7016,2.279
78.0880,0.8257,-1.3245,1.0817,1.899
78.1070,0.0923,-0.7101,1.3647,1.541
78.1270,-0.8865,0.4835,1.6095,1.900
78.1520,-1.9842,1.7476,1.8687,3.238
78.1970,-3.0797,2.8655,1.7767,4.566
78.1970,-3.9501,3.3148,1.4493,5.356
78.2060,-4.5051,3.2016,1.0807,5.631
78.2250,-4.5177,2.8279,1.0450,5.431
78.2430,-3.9558,2.2040,1.8103,4.877
78.2620,-3.0284,0.3394,2.8213,4.153
78.2830,-2.4731,-1.5878,3.4268,4.514
78.3040,-2.1133,-2.1487,3.2226,4.412
78.3200,-2.0134,-0.3807,2.1861,2.996
78.3400,-1.8119,1.4561,1.0573,2.554
78.3600,-1.3199,2.0131,-0.2551,2.421
78.3790,-0.5151,0.9902,-1.4543,1.833
78.4030,0.3716,-0.3601,-2.1632,2.224
78.4400,1.1928,-1.3725,-2.2943,2.928
78.4410,1.8231,-1.7340,-2.0318,3.234
78.4560,2.3345,-1.8071,-1.6204,3.368
78.4760,2.7851,-1.9023,-1.3144,3.620
78.4960,3.0129,-2.0876,-1.3640,3.911
78.5210,3.2111,-2.1207,-1.6733,4.196
78.5570,3.3243,-1.7547,-1.8459,4.188
78.5570,3.1912,-0.7621,-1.8498,3.767
78.5730,2.8844,0.3222,-1.7672,3.398
78.5920,2.4166,1.2875,-1.8711,3.316
78.6120,1.6660,2.2254,-1.9759,3.411
78.6310,0.7544,3.4275,-2.0271,4.053
78.6510,-0.3322,4.9167,-1.8715,5.271
78.6770,-0.9343,5.6969,-1.9011,6.078
78.6890,-1.0925,5.0535,-2.0151,5.549
78.7080,-1.3536,4.5497,-1.8710,5.102
78.7280,-1.3887,4.1648,-1.2514,4.565
78.7480,-1.5699,4.0316,-0.3147,4.338
78.7670,-1.4367,2.6823,0.4302,3.073
78.7870,-1.0478,0.1136,0.9453,1.416
78.8110,-0.7568,-2.3363,1.5758,2.918
78.8250,-0.7896,-2.7366,2.1871,3.591
78.8450,-0.9184,-1.3851,2.4808,2.986
78.8640,-0.8147,-0.1340,1.8459,2.022
78.8830,-0.5097,0.0917,0.5617,0.764
78.9040,-0.0199,-0.9853,-0.4492,1.083
78.9220,0.5280,-2.3028,-0.7232,2.471
78.9430,1.1860,-3.1689,-0.6601,3.447
78.9770,1.8744,-3.6231,-0.3226,4.092
78.9800,2.3064,-3.5320,-0.1097,4.220
78.9990,2.3726,-3.3968,-0.0143,4.143
79.0190,2.0213,-3.1688,-0.0123,3.759
79.0380,1.6085,-2.8536,0.1361,3.279
79.0580,1.2469,-2.3513,0.4144,2.694
79.0780,0.8545,-1.9479,0.5954,2.209
79.1130,0.4095,-1.6892,0.5824,1.833
79.1160,-0.0984,-1.3629,0.4949,1.453
79.1350,-0.6300,-0.6480,0.4777,1.022
79.1540,-1.1978,0.4379,0.5821,1.402
79.1750,-1.8063,1.7865,0.7463,2.648
79.1940,-2.2412,2.6991,0.6489,3.568
79.2130,-2.3359,2.1926,0.3350,3.221
79.2520,-2.6069,2.1032,0.3353,3.366
79.2520,-2.2608,2.4366,0.7077,3.398
79.2710,-1.6511,2.0125,1.4165,2.964
79.2910,-1.6441,0.9076,2.6134,3.218
79.3110,-2.4216,0.4459,3.4612,4.248
79.3290,-3.0394,0.4573,3.4345,4.609
79.3490,-3.2723,1.2786,2.1546,4.121
79.3870,-2.8691,1.8063,0.0219,3.390
79.3880,-2.0933,1.4359,-1.2909,2.848
79.4070,-0.9813,0.2938,-2.0145,2.260
79.4260,0.0688,-1.1113,-2.0129,2.300
79.4470,0.9831,-2.0309,-1.7190,2.837
79.4660,1.8893,-2.2297,-1.4023,3.242
79.4860,2.7107,-2.0194,-0.9231,3.504
79.5160,3.2791,-1.7278,-0.5524,3.747
79.5230,3.4976,-1.5036,-0.5228,3.843
79.5430,3.3402,-1.2560,-0.9277,3.687
79.5620,3.0535,-0.7992,-1.5126,3.500
79.5810,3.0716,-0.0898,-1.8372,3.580
79.6010,3.1468,0.6722,-1.9415,3.758
79.6200,2.8501,1.8770,-1.5769,3.759
79.6400,2.0361,3.4452,-1.1530,4.165
79.6660,0.9723,4.5885,-0.9067,4.777
79.6780,-0.1328,4.9458,-1.0788,5.064
79.6970,-0.6114,4.2699,-1.3885,4.531
79.7170,-0.8550,4.0568,-1.3004,4.345
79.7360,-1.1863,5.4230,-0.7628,5.603
79.7550,-1.1446,5.3080,-0.1092,5.431
79.7750,-0.9735,3.5141,-0.3095,3.660
79.7940,-0.6844,0.4604,-0.4335,0.932
79.8140,-0.8841,-1.3883,0.4841,1.716
79.8330,-1.2012,-1.4165,1.6906,2.511
79.8520,-1.5813,0.3485,2.3120,2.823
79.8720,-1.0652,0.8951,1.6667,2.171
79.8910,-0.3332,-0.0018,0.2543,0.419
79.9100,0.0467,-1.4302,-0.5366,1.528
79.9300,0.3578,-2.5889,-0.5302,2.667
79.9490,0.9614,-3.4245,-0.3005,3.570
79.9690,1.6748,-3.9345,-0.1107,4.278
79.9880,2.0805,-3.8725,-0.1646,4.399
80.0100,2.1873,-3.8137,-0.2112,4.402
80.0270,1.9736,-3.7611,-0.1229,4.249
80.0470,1.7365,-3.3480,0.1766,3.776
80.0670,1.4561,-2.8391,0.5460,3.237
80.0860,1.0918,-2.3837,0.7037,2.715
80.1050,0.6028,-1.8088,0.6979,2.030
80.1240,-0.0426,-0.8847,0.4662,1.001
80.1430,-0.7703,0.2796,0.2339,0.852
80.1630,-1.5470,1.4397,0.2524,2.128
80.1820,-2.3256,2.4023,0.3449,3.361
80.2020,-2.9034,2.8872,0.2586,4.103
80.2210,-3.2501,2.6339,0.2118,4.189
80.2400,-3.2559,2.7031,0.3084,4.243
80.2600,-2.8913,2.8083,0.8552,4.120
80.2790,-2.3265,2.2567,1.5654,3.599
80.2980,-1.9567,0.8245,2.4266,3.224
80.3180,-1.9642,-0.5088,2.8634,3.509
80.3370,-2.1424,-0.6484,2.6653,3.480
80.3570,-2.3403,0.7505,1.4712,2.864
80.3790,-2.0357,1.5861,0.0819,2.582
80.3950,-1.3924,1.2272,-0.9620,2.090
80.4150,-0.6927,0.1976,-1.6218,1.775
80.4350,0.2906,-0.9613,-2.1287,2.354
80.4540,1.1946,-1.5877,-1.8539,2.717
80.4740,1.9665,-1.7605,-1.5188,3.045
80.4940,2.5965,-1.7866,-0.9924,3.304
80.5240,2.8827,-1.7436,-0.6923,3.439
80.5320,3.0550,-1.9135,-0.7570,3.683
80.5500,3.0254,-1.9781,-1.0728,3.771
80.5700,2.8039,-1.5040,-1.4076,3.479
80.5900,2.6039,-0.6545,-1.6243,3.138
80.6090,2.5625,0.5662,-1.5728,3.059
80.6290,2.3585,1.8217,-1.4300,3.305
80.6550,1.7226,3.0343,-1.3329,3.735
80.6680,0.7270,4.0401,-1.4438,4.351
80.6890,-0.1734,4.4505,-1.5434,4.714
80.7070,-0.5598,4.1488,-1.7681,4.544
80.7260,-0.9095,3.9591,-1.5023,4.331
80.7550,-1.1606,4.6062,-0.8118,4.819
80.7640,-1.2433,4.9551,-0.0110,5.109
80.7840,-1.2789,4.0900,0.1282,4.287
80.8030,-1.1689,1.5994,-0.1392,1.986
80.8240,-1.1559,-0.5434,0.0778,1.280
80.8420,-1.1773,-1.6325,0.8509,2.185
80.8620,-1.2261,-0.7698,1.5304,2.107
80.8920,-0.6501,0.5490,1.4178,1.654
80.9000,0.1982,0.4511,0.8048,0.944
80.9190,0.6963,-0.8860,0.1297,1.134
80.9390,0.9115,-2.4277,-0.1727,2.599
80.9580,1.2713,-3.5356,-0.0466,3.758
80.9780,1.7337,-4.1584,0.3769,4.521
80.9980,2.1262,-4.0125,0.4743,4.566
81.0280,2.2182,-3.9424,0.3575,4.538
81.0360,2.0854,-3.8324,0.3430,4.377
81.0550,1.8144,-3.7581,0.6514,4.224
81.0750,1.4026,-3.3467,0.8542,3.728
81.0940,0.7947,-2.3786,0.7104,2.607
81.1170,0.2172,-1.4986,0.4788,1.588
81.1380,-0.3626,-0.8528,0.2599,0.962
81.1520,-0.9333,-0.2059,0.1001,0.961
81.1720,-1.5165,0.5502,0.0725,1.615
81.1920,-2.1944,1.6785,0.2951,2.778
81.2110,-2.8337,2.8283,0.4397,4.028
81.2310,-3.1519,2.8980,0.3999,4.300
81.2680,-3.3778,2.6462,0.3322,4.304
81.2690,-3.0404,2.6341,0.4119,4.044
81.2880,-2.3168,2.3219,0.9572,3.417
81.3080,-1.6299,0.9546,1.9493,2.714
81.3290,-1.7016,-0.3058,2.8189,3.307
81.3670,-1.8985,-0.6105,3.0326,3.630
81.3680,-2.0921,0.7714,2.1741,3.114
81.3850,-1.9738,2.3642,0.6487,3.147
81.4050,-1.6480,2.4238,-0.7564,3.027
81.4240,-1.0979,1.0443,-1.7371,2.305
81.4450,-0.4337,-0.5923,-2.3024,2.417
81.4880,0.3807,-1.8009,-2.2991,2.945
81.4890,1.1862,-2.2318,-1.8882,3.155
81.5010,2.0059,-2.1942,-1.2360,3.220
81.5200,2.5768,-1.8862,-0.6800,3.265
81.5410,3.0783,-1.8546,-0.4489,3.622
81.5610,3.3724,-1.9610,-0.6330,3.952
81.5780,3.4641,-1.8839,-0.8972,4.044
81.5980,3.3265,-1.3398,-1.0185,3.728
81.6180,3.1176,-0.3526,-1.0175,3.298
81.6370,2.9232,1.0073,-0.9934,3.248
81.6570,2.4108,2.6707,-0.8766,3.703
81.6760,1.4739,4.6019,-0.9512,4.925
81.6960,0.4021,5.6033,-1.0746,5.720
81.7330,-0.4389,5.6103,-1.5803,5.845
81.7340,-0.8725,5.1239,-1.8927,5.532
81.7530,-1.2257,5.5009,-1.7251,5.894
81.7730,-1.0389,5.4172,-0.9946,5.605
81.7920,-0.8571,5.1175,-0.2834,5.196
81.8120,-0.5091,2.9500,-0.1946,3.000
81.8320,-0.3590,0.1025,-0.0421,0.376
81.8690,-0.5049,-1.8040,0.8033,2.038
81.8710,-0.6631,-1.9080,1.7974,2.704
81.8890,-0.9253,-0.3660,2.0776,2.304
81.9110,-0.5289,0.3192,1.3647,1.498
81.9440,-0.1738,-0.0632,0.5767,0.606
81.9480,-0.0676,-1.3543,-0.0920,1.359
81.9690,0.1256,-2.5012,-0.4932,2.552
81.9860,0.5596,-3.3355,-0.4618,3.413
82.0060,0.9826,-3.7202,-0.2588,3.856
82.0250,1.2483,-3.7522,-0.1901,3.959
82.0450,1.2972,-3.7964,-0.1648,4.015
82.0670,1.2160,-3.6372,-0.0140,3.835
82.1070,1.2309,-3.2796,0.2373,3.511
82.1070,1.0826,-2.5751,0.3441,2.815
82.1220,0.8013,-1.6522,0.2641,1.855
82.1410,0.3535,-1.0181,0.1283,1.085
82.1610,-0.1277,-0.4355,0.1415,0.475
82.1810,-0.8084,0.2922,0.4210,0.957
82.2000,-1.6741,1.1364,0.8312,2.187
82.2200,-2.4649,1.9380,1.0995,3.323
82.2510,-3.1165,2.2800,1.1705,4.035
82.2570,-3.5046,2.0272,1.0036,4.171
82.2770,-3.4706,1.7571,0.7563,3.963
82.2970,-2.9771,1.4728,0.9321,3.450
82.3180,-2.1787,0.2666,1.5680,2.698
82.3360,-1.8990,-0.6766,2.4699,3.188
82.3550,-1.9258,-0.6650,2.7278,3.405
82.3890,-2.1822,0.6886,2.0492,3.072
82.3950,-2.2971,2.0501,0.6934,3.156
82.4130,-2.1186,2.0350,-0.6241,3.003
82.4330,-1.6094,0.8744,-1.6751,2.482
82.4520,-0.8492,-0.4668,-2.1470,2.356
82.4900,0.0261,-1.3627,-1.9704,2.396
82.4910,0.8888,-1.6175,-1.6561,2.480
82.5100,1.7425,-1.8373,-1.2559,2.827
82.5300,2.2815,-1.9428,-0.8226,3.107
82.5490,2.6905,-1.9637,-0.7139,3.407
82.5700,2.9997,-2.1211,-0.8438,3.770
82.5910,3.0632,-1.8064,-1.0360,3.704
82.6080,3.0745,-1.0761,-1.2148,3.477
82.6450,3.0371,-0.0851,-1.2806,3.297
82.6460,2.8285,0.9602,-1.2438,3.236
82.6650,2.3104,2.1131,-1.1930,3.351
82.6850,1.5109,3.4123,-1.2755,3.944
82.7070,0.6621,4.5445,-1.4532,4.817
82.7230,0.0795,4.9634,-1.9352,5.328
82.7510,-0.2251,4.9046,-2.2163,5.387
82.7620,-0.6144,5.5399,-2.1315,5.968
82.7810,-0.6158,5.9241,-1.5008,6.142
82.8010,-0.9203,5.9560,-0.9979,6.109
82.8200,-0.7444,3.6983,-0.9368,3.887
82.8400,-0.6113,0.7796,-0.7193,1.224
82.8590,-0.9212,-1.0221,0.2775,1.404
82.8780,-1.0612,-1.1892,1.3336,2.078
82.8970,-0.8085,0.0111,1.5857,1.780
82.9170,-0.1189,0.4672,1.0748,1.178
82.9370,0.4369,-0.1034,0.4395,0.628
82.9560,0.5509,-1.5473,0.1021,1.646
82.9760,0.6756,-2.6961,0.0607,2.780
82.9940,1.0365,-3.4822,0.2653,3.643
83.0140,1.4092,-3.8715,0.1973,4.125
83.0330,1.5679,-4.0699,-0.1054,4.363
83.0530,1.4759,-3.9989,-0.2212,4.268
83.0720,1.3432,-3.7274,0.1181,3.964
83.0920,1.2321,-3.4600,0.6340,3.727
83.1110,0.9436,-3.0008,0.8814,3.267
83.1300,0.5344,-2.2654,0.8138,2.466
83.1500,0.1363,-1.5925,0.7310,1.758
83.1690,-0.2903,-1.1513,0.7098,1.383
83.1890,-0.7925,-0.6513,0.6914,1.237
83.2090,-1.3478,0.1468,0.8034,1.576
83.2280,-2.0121,1.3142,1.0374,2.618
83.2470,-2.6169,2.3466,1.1449,3.697
83.2660,-2.9521,2.1430,0.9309,3.765
83.2860,-3.2463,1.9019,0.6071,3.811
83.3050,-3.1137,2.1666,0.5982,3.840
83.3270,-2.4418,1.7499,1.1740,3.225
83.3470,-2.0433,0.3086,2.0593,2.917
83.3640,-2.1336,-0.6769,2.5108,3.364
83.3820,-2.3701,-0.1681,2.3440,3.338
83.4020,-2.7182,1.9629,1.4123,3.638
83.4220,-2.8030,3.3435,-0.0639,4.363
83.4410,-2.2384,2.8438,-1.1778,3.806
83.4640,-1.4879,1.3596,-1.9292,2.790
83.4800,-0.6035,-0.2007,-2.0750,2.170
83.4990,0.2956,-1.1982,-1.8254,2.203
83.5180,1.2606,-1.6225,-1.4074,2.490
83.5380,2.1971,-1.7253,-1.0222,2.975
83.5570,2.8116,-1.6659,-0.7363,3.350
83.5770,3.3367,-1.6640,-0.7875,3.811
83.5960,3.7416,-1.7834,-1.0938,4.287
83.6150,3.9288,-1.4997,-1.2476,4.386
83.6350,4.0613,-1.0275,-1.2343,4.367
83.6540,3.9312,0.0821,-1.1816,4.106
83.6730,3.6900,1.8316,-0.8766,4.212
83.6950,3.0758,3.9291,-0.7369,5.044
83.7150,2.0237,5.3973,-0.9081,5.835
83.7330,0.7164,6.0739,-1.2547,6.243
83.7550,-0.1569,5.3651,-1.7597,5.648
83.7800,-0.8555,5.0190,-1.9644,5.457
83.7900,-0.9989,5.3788,-1.8011,5.760
83.8100,-0.9021,5.7593,-0.9940,5.914
83.8290,-0.8073,5.2223,-0.5532,5.313
83.8490,-0.3402,2.4636,-0.4207,2.522
83.8680,-0.2241,-0.2255,0.1553,0.354
83.8880,-0.5653,-1.1892,1.3230,1.867
83.9150,-1.2161,0.1502,2.1065,2.437
83.9260,-1.3498,1.3695,1.7408,2.594
83.9450,-0.8609,1.0381,0.5043,1.440
83.9640,-0.6759,-0.3915,-0.5935,0.981
83.9840,-0.3809,-1.9359,-0.9119,2.174
84.0040,0.1464,-3.2296,-0.5951,3.287
84.0230,0.6356,-4.1840,0.1340,4.234
84.0500,1.1184,-4.5239,0.4861,4.685
84.0610,1.3333,-4.4109,0.6017,4.647
84.0820,1.2528,-4.2182,0.7606,4.466
84.1010,0.9767,-3.8749,1.1034,4.146
84.1200,0.5331,-3.4497,1.3705,3.750
84.1390,0.0106,-3.1341,1.3366,3.407
84.1590,-0.4588,-2.8328,1.0581,3.059
84.1860,-1.0291,-2.1386,0.7416,2.487
84.1970,-1.7174,-1.2235,0.6377,2.203
84.2180,-2.5968,-0.0225,0.7542,2.704
84.2370,-3.5514,1.0006,0.8547,3.787
84.2570,-4.1792,1.5732,0.8193,4.540
