time,ax,ay,az,aT
56.1450,-4.4968,-1.4073,1.0883,4.836
56.1650,-4.0499,0.2062,0.5536,4.093
56.1840,-3.4559,1.3655,0.5986,3.764
56.2030,-2.4143,0.2773,0.7903,2.555
56.2230,-2.0590,-0.7988,0.3713,2.239
56.2420,-2.1172,-0.7137,-0.3232,2.258
56.2610,-2.2538,0.4537,-0.4835,2.349
56.2820,-2.3003,2.1047,-0.8258,3.225
56.3010,-1.7234,2.3337,-1.7013,3.363
56.3200,-0.8326,1.5566,-2.8411,3.345
56.3390,0.2790,0.4417,-3.6671,3.704
56.3580,1.2040,-0.3510,-3.8971,4.094
56.3780,2.1773,-0.7773,-3.2397,3.980
56.3970,2.8836,-0.6091,-2.1344,3.639
56.4190,3.1424,-0.3562,-0.9383,3.299
56.4360,3.2218,-0.2006,-0.2494,3.238
56.4550,3.0912,-0.3192,-0.1740,3.113
56.4740,3.0797,-0.6435,-0.7755,3.240
56.4940,2.8849,-0.5273,-1.3368,3.223
56.5130,2.4555,0.2613,-1.6874,2.991
56.5320,2.3044,1.2992,-1.9586,3.292
56.5520,2.3576,2.4285,-2.0094,3.936
56.5710,2.0783,3.9321,-1.9339,4.850
56.5910,1.7018,5.3175,-1.8676,5.887
56.6100,1.5740,5.8157,-1.9339,6.328
56.6300,1.6768,5.3186,-1.7693,5.851
56.6490,1.4690,4.9550,-1.2506,5.317
56.6690,0.5011,5.2280,-0.1766,5.255
56.6890,-0.7881,5.4500,0.5796,5.537
56.7080,-1.4861,3.8131,0.6113,4.138
56.7270,-1.6515,1.2245,0.3508,2.086
56.7470,-2.1023,-0.1767,0.4876,2.165
56.7870,-2.8929,-0.2803,1.2532,3.165
56.7880,-2.9401,-0.0483,1.9122,3.508
56.8050,-2.0748,-0.1196,1.6127,2.631
56.8230,-0.9690,-0.6449,0.6061,1.312
56.8430,-0.0411,-1.6015,-0.4734,1.671
56.8630,0.8222,-3.1170,-0.9646,3.365
56.8830,1.3287,-3.9092,-0.6867,4.186
56.9180,1.7955,-4.0287,-0.2086,4.416
56.9210,2.0704,-3.8409,0.5532,4.398
56.9400,2.3123,-3.6773,1.4393,4.576
56.9600,2.2136,-3.5031,2.0208,4.610
56.9790,1.7831,-3.5851,2.1386,4.539
57.0040,1.1792,-3.6714,1.8513,4.277
57.0530,0.6176,-3.5078,1.7109,3.951
57.0540,0.0079,-3.0932,1.6638,3.512
57.0570,-0.7184,-2.2916,1.6223,2.898
57.0770,-1.7891,-0.9593,1.8167,2.724
57.0960,-3.0427,0.3268,2.0333,3.674
57.1150,-3.9432,0.7702,1.5795,4.317
57.1340,-4.3956,0.3979,0.7673,4.480
57.1570,-4.5822,0.2132,-0.0095,4.587
57.1740,-4.7565,0.9752,-0.2426,4.861
57.2250,-4.7067,1.8522,0.2134,5.063
57.2260,-4.3920,1.6905,1.0410,4.820
57.2310,-4.0866,0.9433,1.3290,4.400
57.2500,-3.7493,0.5657,0.3720,3.810
57.2710,-3.4821,1.1274,-0.5020,3.694
57.2920,-3.3636,2.4119,-0.9290,4.242
57.3100,-2.8337,2.8342,-1.2087,4.186
57.3580,-1.8780,2.0320,-1.5368,3.165
57.3590,-0.7160,0.5658,-1.9142,2.121
57.3670,0.3601,-0.6591,-2.0088,2.145
57.3860,1.3400,-1.1706,-1.5861,2.384
57.4090,2.2075,-0.9767,-0.9493,2.594
57.4280,2.8920,-0.5349,-0.3569,2.963
57.4540,3.4972,-0.1292,-0.0598,3.500
57.4640,4.0509,0.0553,-0.0857,4.052
57.4890,4.3748,0.3423,-0.5350,4.421
57.5030,4.6225,0.5157,-0.9431,4.746
57.5220,4.7037,1.0403,-1.1878,4.962
57.5450,4.7338,1.8801,-1.1478,5.221
57.5610,4.5128,3.0799,-0.8724,5.533
57.5810,4.1315,4.4492,-0.6217,6.103
57.6260,3.4563,5.7700,-0.4914,6.744
57.6260,2.8901,6.4199,-0.6912,7.074
57.6380,2.5492,5.8628,-1.0013,6.471
57.6590,1.8272,5.4310,-1.1530,5.845
57.6780,0.9700,5.0973,-1.0166,5.287
57.6970,-0.3043,5.0881,-0.3785,5.111
57.7170,-1.4350,4.7760,0.2377,4.993
57.7590,-2.3922,3.8919,0.8517,4.647
57.7600,-3.3316,2.8816,1.1415,4.550
57.7750,-3.9705,1.6600,1.2923,4.493
57.7940,-4.2794,0.9168,1.3234,4.572
57.8140,-3.8468,0.2238,0.9289,3.964
57.8320,-3.0165,-0.5705,0.5240,3.114
57.8530,-1.8692,-1.8854,0.0434,2.655
57.8870,-0.8461,-3.4536,-0.3840,3.576
57.8980,0.0389,-4.7438,-0.4628,4.766
57.9110,0.8148,-5.5986,-0.2887,5.665
57.9300,1.3191,-5.5783,0.0218,5.732
57.9490,1.5123,-4.9580,0.4327,5.201
57.9680,1.4948,-4.2314,0.8927,4.576
57.9870,1.2563,-3.6645,1.1690,4.046
58.0070,0.7231,-3.5009,1.1504,3.755
58.0260,0.1261,-3.4898,0.9526,3.620
58.0460,-0.5225,-3.3252,0.8719,3.477
58.0650,-1.1676,-2.7595,0.7778,3.096
58.0840,-1.9342,-1.5483,0.7597,2.591
58.1030,-2.8681,-0.0437,0.9860,3.033
58.1240,-3.9313,1.4220,1.1265,4.330
58.1570,-4.3833,1.3990,0.9289,4.694
58.1620,-4.3687,0.6250,0.5910,4.453
58.1810,-4.2489,0.5996,-0.0217,4.291
58.2010,-3.9691,1.1313,-0.0754,4.128
58.2220,-3.3527,1.7549,0.5621,3.826
58.2400,-2.5997,1.3861,1.5517,3.330
58.2600,-2.1224,0.3979,2.0786,2.997
58.2930,-2.0060,0.0890,1.7967,2.694
58.2990,-2.1735,1.0575,1.4679,2.828
58.3170,-2.2444,2.6368,0.8787,3.572
58.3360,-1.8923,3.0596,-0.0976,3.599
58.3560,-1.2039,1.9727,-1.2869,2.645
58.3760,-0.2951,0.2608,-2.1089,2.145
58.4100,0.5784,-0.9642,-2.4894,2.732
58.4140,1.4197,-1.4773,-2.3281,3.101
58.4330,2.3076,-1.4781,-1.7439,3.248
58.4530,3.0100,-1.1014,-1.0073,3.360
58.4730,3.5605,-0.5874,-0.4605,3.638
58.4920,3.8913,-0.2619,-0.2733,3.910
58.5120,4.0773,-0.3353,-0.5336,4.126
58.5420,4.1930,-0.5110,-1.1259,4.372
58.5500,4.1186,-0.2177,-1.7378,4.476
58.5690,3.8828,0.8050,-1.9301,4.410
58.5890,3.3839,2.2277,-1.7942,4.431
58.6080,2.6023,3.7552,-1.6507,4.858
58.6280,1.7077,5.1136,-1.7434,5.666
58.6480,0.9362,5.8040,-2.1606,6.263
58.6680,0.4459,5.4557,-2.5489,6.038
58.7140,-0.1803,5.2093,-2.5590,5.807
58.7150,-0.7353,4.9703,-2.0577,5.429
58.7240,-1.6438,5.2162,-0.8959,5.542
58.7440,-1.7601,4.5191,0.3330,4.861
58.7640,-1.7542,2.2477,0.7059,2.937
58.7840,-2.0875,0.2599,0.9614,2.313
58.8030,-2.4292,-1.0321,1.3647,2.971
58.8510,-2.6917,-1.0652,1.5908,3.303
58.8520,-2.6885,-0.4087,1.4823,3.097
58.8600,-2.1706,-0.4414,0.9553,2.412
58.8800,-1.3261,-1.5290,0.1346,2.028
58.8990,-0.5800,-3.1020,-0.5539,3.204
58.9200,0.1021,-4.2609,-0.7060,4.320
58.9380,0.7859,-5.0729,-0.3675,5.147
58.9870,1.3208,-5.1291,0.0530,5.297
58.9870,1.7776,-4.8181,0.6399,5.175
58.9960,1.9570,-4.4364,1.3295,5.028
59.0150,1.8527,-3.9145,1.7684,4.678
59.0350,1.4575,-3.4403,1.8749,4.180
59.0550,0.7416,-3.1206,1.7175,3.638
59.0740,-0.0695,-2.5636,1.6406,3.044
59.1200,-0.9413,-2.0079,1.7534,2.827
59.1210,-1.8849,-1.3920,1.7503,2.925
59.1320,-2.9346,-0.3828,1.6230,3.375
59.1510,-4.0044,0.9506,1.2152,4.291
59.1720,-4.6345,1.4910,0.6535,4.912
59.1900,-4.7997,1.3646,0.1226,4.991
59.2100,-4.6515,1.5960,-0.4140,4.935
59.2560,-4.1462,2.0006,-0.2376,4.610
59.2560,-3.3280,1.6844,0.3377,3.745
59.2670,-2.6049,0.6453,1.3646,3.011
59.2870,-2.4886,0.3828,1.8626,3.132
59.3070,-2.6939,1.1756,1.9829,3.546
59.3260,-2.9772,2.7097,1.8188,4.418
59.3450,-2.7424,3.3404,0.6947,4.377
59.3660,-2.1960,2.4531,-0.8908,3.411
59.4010,-1.3025,0.7007,-2.3301,2.760
59.4040,-0.1620,-0.9525,-3.1237,3.270
59.4230,0.9467,-1.6016,-2.9861,3.518
59.4420,2.0717,-1.5613,-2.3729,3.516
59.4630,3.0430,-0.9517,-1.4872,3.518
59.4820,3.8637,-0.2679,-0.5939,3.918
59.5010,4.5373,0.1041,-0.0202,4.539
59.5360,4.8170,0.0664,-0.1452,4.820
59.5390,4.8017,-0.1381,-0.8482,4.878
59.5600,4.5816,0.0657,-1.5028,4.822
59.5780,4.2912,1.0167,-1.8834,4.795
59.5990,4.0808,2.1524,-1.8610,4.975
59.6170,3.5805,3.6337,-1.5784,5.340
59.6370,2.8140,5.1620,-1.3587,6.034
59.6690,1.9323,6.1957,-1.3100,6.621
59.6750,1.2090,6.0453,-1.5923,6.367
59.6940,0.3650,5.5536,-1.8764,5.873
59.7140,-0.4394,5.2281,-1.8680,5.569
59.7340,-1.2509,4.7253,-1.1697,5.026
59.7530,-1.9147,4.3548,0.0489,4.757
59.7730,-2.1622,2.9023,0.7368,3.693
59.8040,-2.3219,0.8910,1.0277,2.691
59.8100,-2.6330,-0.6751,1.2100,2.975
59.8300,-2.8470,-1.0108,1.2672,3.276
59.8510,-2.8670,-0.4754,1.1718,3.133
59.8690,-2.3580,-0.2662,0.9985,2.574
59.8890,-1.5086,-1.0355,0.3873,1.870
59.9080,-0.7720,-2.6482,-0.3665,2.783
59.9290,-0.1371,-4.0835,-0.6879,4.143
59.9710,0.4960,-5.1000,-0.6132,5.161
59.9720,1.0592,-5.3169,-0.3085,5.430
59.9850,1.3811,-4.9966,0.2927,5.192
60.0050,1.4637,-4.3195,0.9962,4.668
60.0240,1.2162,-3.4697,1.5316,3.983
60.0440,0.7802,-3.1561,1.7828,3.708
60.0630,0.2532,-3.4014,1.5359,3.741
60.0870,-0.3553,-3.5035,1.1206,3.695
60.1020,-0.9764,-3.0814,0.8699,3.347
60.1210,-1.5040,-2.3045,0.6292,2.823
60.1440,-1.9944,-1.2283,0.6734,2.437
60.1810,-2.7992,0.3734,1.0571,3.015
60.1810,-3.5872,1.8059,1.3022,4.222
60.1990,-3.8102,1.7619,1.1232,4.345
60.2270,-3.6957,1.0405,0.6164,3.889
60.2370,-3.4621,1.0299,0.1708,3.616
60.2570,-3.0092,1.6181,0.5155,3.455
60.2770,-2.4161,1.8756,1.3722,3.352
60.2970,-1.9133,1.1954,2.3805,3.280
60.3230,-2.0527,0.8109,2.7311,3.511
60.3640,-2.4124,1.0206,2.6154,3.702
60.3650,-2.8832,2.1518,2.0874,4.159
60.3730,-3.1104,3.0540,0.4799,4.385
60.3930,-2.7580,2.4762,-1.2895,3.924
60.4140,-1.9175,0.7282,-2.5731,3.291
60.4310,-0.7763,-0.8747,-3.4037,3.599
60.4660,0.2968,-1.5967,-3.2660,3.647
60.4710,1.2902,-1.3761,-2.3377,3.004
60.5720,2.3298,-0.7804,-1.2738,2.768
60.5720,3.1971,-0.2216,-0.4392,3.235
60.5730,3.8103,0.1740,-0.1146,3.816
60.5730,4.2441,0.3074,-0.4222,4.276
60.5730,4.4065,0.4695,-1.0665,4.558
60.5880,4.4718,0.8042,-1.7050,4.853
60.6060,4.3845,1.3571,-1.9949,5.005
60.6260,4.1208,2.4834,-1.9038,5.174
60.6450,3.7385,4.0285,-1.6328,5.733
60.6670,3.1188,5.4250,-1.3981,6.412
60.7510,2.3117,6.3213,-1.3618,6.867
60.7510,1.6390,6.3908,-1.6296,6.796
60.7520,1.1838,5.7230,-1.9002,6.145
60.7520,0.6204,5.6959,-1.7214,5.983
60.7680,-0.5535,5.6684,-1.4157,5.869
60.7800,-1.3713,5.6097,-0.2653,5.781
60.8000,-1.6861,4.2101,0.6623,4.583
60.8190,-1.7841,1.3747,0.7147,2.363
60.8380,-2.2569,-0.7186,0.3645,2.396
60.8580,-2.7469,-1.1177,0.0563,2.966
60.8770,-2.9777,-0.2306,0.4774,3.025
60.9000,-2.8547,0.6649,1.0243,3.105
60.9160,-2.4538,0.0287,1.1823,2.724
60.9360,-2.1385,-1.5982,0.8844,2.812
60.9550,-1.5494,-3.7377,0.3354,4.060
60.9750,-0.8926,-5.7457,0.3885,5.828
60.9940,-0.2374,-6.9412,0.7759,6.988
61.0140,0.3245,-7.0925,0.8327,7.149
61.0320,0.4315,-6.2968,1.0775,6.403
61.0520,0.2008,-5.2469,1.1471,5.375
61.0710,-0.2145,-4.4428,0.9679,4.552
61.0910,-0.7195,-3.9164,0.9034,4.083
61.1100,-1.2953,-3.5397,1.1378,3.937
61.1290,-1.9410,-2.9241,1.3660,3.766
61.1490,-2.6232,-2.0058,1.5430,3.645
61.1680,-3.3230,-0.9301,1.6639,3.831
61.1870,-4.1211,0.4141,1.6365,4.453
61.2070,-4.8172,1.6764,1.3472,5.275
61.2260,-4.8761,1.8333,0.8418,5.277
61.2460,-4.4399,1.5392,0.3801,4.714
61.2650,-3.8629,1.8840,0.3742,4.314
61.2850,-3.0110,2.1203,0.8323,3.776
61.3040,-2.0370,1.0944,1.6411,2.836
61.3250,-1.8035,0.3549,2.2623,2.915
61.3430,-2.1661,0.6975,2.4404,3.337
61.3630,-2.5611,1.8270,2.3548,3.930
61.3820,-2.7054,2.8047,1.4602,4.162
61.4020,-2.5257,2.7126,-0.2782,3.717
61.4220,-2.0674,1.6875,-1.8683,3.258
61.4420,-1.2970,0.3413,-3.0234,3.308
61.4600,-0.2697,-0.6666,-3.4320,3.506
61.4810,0.7252,-0.9112,-3.0711,3.284
61.5010,1.5895,-0.3773,-2.2847,2.809
61.5210,2.4169,0.3914,-1.4400,2.840
61.5390,3.2064,0.8397,-0.8767,3.429
61.5580,3.9988,0.7315,-0.7922,4.142
61.5780,4.5173,0.4434,-1.0125,4.651
61.5980,4.8305,0.3158,-1.2610,5.002
61.6170,4.8876,0.9269,-1.2104,5.120
61.6360,4.9881,2.3115,-0.9058,5.572
61.6540,4.9521,3.5974,-0.6740,6.158
61.6750,4.4677,5.0210,-0.6361,6.751
61.6950,3.5848,6.3768,-0.6535,7.344
61.7160,2.7049,6.9141,-0.7417,7.461
61.7350,1.9801,6.4492,-1.0619,6.829
61.7530,1.1255,5.8819,-1.4018,6.150
61.7730,0.2681,5.7090,-1.4621,5.899
61.7930,-0.7769,6.1432,-0.3592,6.203
61.8100,-1.7768,5.9171,1.1944,6.293
61.8310,-2.3431,4.0551,1.9319,5.066
61.8500,-2.9243,1.9161,1.8003,3.932
61.8690,-3.4378,0.1756,1.1566,3.631
61.8890,-3.7561,-0.6123,1.0205,3.940
61.9090,-3.2311,-0.8391,0.9573,3.473
61.9270,-2.1653,-1.2754,0.4807,2.559
61.9480,-1.1390,-2.2266,-0.3077,2.520
61.9650,-0.3260,-3.5583,-1.1111,3.742
61.9840,0.2495,-4.8578,-1.5981,5.120
62.0030,0.6294,-5.4307,-1.6959,5.724
62.0230,0.8960,-5.3907,-1.0384,5.562
62.0410,1.1083,-5.0476,-0.0113,5.168
62.0610,1.1040,-4.2757,1.0467,4.538
62.0820,0.7413,-3.1880,1.8096,3.740
62.1020,0.2117,-2.6855,2.1539,3.449
62.1200,-0.4991,-2.9220,1.6620,3.398
62.1420,-1.3068,-2.9652,1.0432,3.404
62.1610,-2.0469,-2.5062,0.7632,3.325
62.1800,-2.7668,-1.3849,0.6434,3.160
62.2010,-3.4381,-0.2699,0.6750,3.514
62.2180,-4.1135,0.6646,0.7422,4.232
62.2370,-4.4184,0.6906,0.5141,4.502
62.2570,-4.3624,0.2768,0.3225,4.383
62.2790,-4.1915,0.5612,0.5187,4.261
62.2960,-3.9299,1.3032,1.0974,4.283
62.3170,-3.3807,1.1916,1.8038,4.013
62.3340,-3.0830,0.6904,2.4135,3.976
62.3530,-3.2490,0.7145,2.2108,3.994
62.3730,-3.4795,1.2895,1.6925,4.078
62.3940,-3.4746,2.2453,0.7701,4.208
62.4130,-3.1045,2.3874,-0.4925,3.947
62.4310,-2.2433,1.2738,-1.7401,3.112
62.4520,-1.0025,-0.4557,-2.5041,2.736
62.4700,0.1871,-1.5637,-2.5922,3.033
62.4890,1.3061,-1.9455,-2.2150,3.224
62.5070,2.3147,-1.6342,-1.6250,3.266
62.5270,3.0421,-0.8662,-0.9287,3.297
62.5460,3.5740,-0.0105,-0.4345,3.600
62.5660,3.9341,0.1145,-0.6396,3.987
62.5850,4.1257,-0.2539,-1.3786,4.357
62.6060,4.1452,-0.3054,-1.8303,4.542
62.6250,3.9620,0.5998,-1.5468,4.295
62.6440,3.8721,2.3172,-1.1097,4.647
62.6650,3.7011,3.6362,-0.5864,5.222
62.6840,3.0479,5.0305,-0.3903,5.895
62.7040,2.1475,6.2677,-0.4933,6.644
62.7230,1.2976,7.0971,-0.8570,7.265
62.7410,0.8410,6.7606,-1.3864,6.952
62.7610,0.2996,6.0487,-1.7604,6.307
62.7800,-0.1041,5.1193,-1.4181,5.313
62.8000,-0.7571,4.8881,-0.5109,4.973
62.8190,-1.2662,4.7609,0.3542,4.939
62.8400,-1.5472,3.6429,0.8917,4.057
62.8570,-1.8717,1.7672,0.9617,2.748
62.8790,-2.2674,0.3061,0.8154,2.429
62.8970,-2.7453,-0.2062,0.7730,2.859
62.9170,-2.7249,-0.3161,0.8466,2.871
62.9340,-1.9802,-0.7479,0.6563,2.216
62.9540,-1.0258,-1.9444,0.0032,2.198
62.9740,-0.2348,-3.4766,-0.6835,3.551
62.9930,0.4282,-4.8483,-0.8951,4.949
63.0130,0.9078,-5.7299,-0.7780,5.853
63.0310,1.3361,-5.7810,-0.4875,5.953
63.0500,1.4673,-5.0179,-0.0615,5.228
63.0700,1.2808,-3.6211,0.6218,3.891
63.0890,0.9569,-2.4126,1.2019,2.860
63.1090,0.3569,-2.0794,1.5693,2.629
63.1280,-0.4021,-2.4687,1.4371,2.885
63.1470,-1.1340,-2.7906,0.9841,3.169
63.1660,-1.7727,-2.6815,0.6735,3.284
63.1870,-2.3404,-1.8730,0.3165,3.014
63.2070,-2.9640,-0.6392,0.4181,3.061
63.2250,-3.7128,0.7319,0.8974,3.889
63.2450,-4.1402,1.2432,1.1150,4.464
63.2640,-4.0353,0.6842,1.0670,4.230
63.2850,-3.7836,0.5793,0.8297,3.917
63.3030,-3.4653,1.3493,0.9017,3.826
63.3220,-2.9646,1.6551,1.2234,3.609
63.3420,-2.3894,0.6316,1.7295,3.016
63.3630,-2.1359,-0.6298,2.0478,3.025
63.3840,-2.3627,-0.5180,1.8893,3.069
63.4010,-2.6710,0.8127,1.8066,3.325
63.4200,-2.7626,2.3405,1.2529,3.831
63.4390,-2.4438,2.4088,0.1412,3.434
63.4590,-1.8680,1.2814,-1.2900,2.607
63.4780,-0.9304,-0.2061,-2.3467,2.533
63.4970,0.1096,-1.3307,-2.6590,2.975
63.5180,1.0397,-1.8338,-2.4709,3.248
63.5380,1.9234,-1.7609,-1.9608,3.263
63.5570,2.5151,-1.0963,-1.2893,3.032
63.5750,3.1440,-0.4010,-0.7834,3.265
63.5950,3.7014,-0.1013,-0.8658,3.803
63.6140,3.9589,-0.0658,-1.3397,4.180
63.6340,4.0557,0.0723,-1.8402,4.454
63.6530,4.1312,0.7603,-1.8458,4.588
63.6750,4.1033,1.9078,-1.5010,4.768
63.6920,3.9701,3.1867,-1.0481,5.198
63.7110,3.4845,4.6368,-0.9623,5.879
63.7310,2.6846,5.9616,-1.1493,6.638
63.7500,2.0527,6.4076,-1.4776,6.889
63.7700,1.4455,5.9510,-1.7401,6.366
63.7890,0.5283,5.9077,-1.7363,6.180
63.8070,-0.2250,5.7244,-1.1844,5.850
63.8290,-1.1322,5.8328,-0.1671,5.944
63.8480,-1.8472,4.9897,0.6480,5.360
63.8660,-2.3016,2.9494,1.0624,3.889
63.8860,-2.8023,0.8778,1.4322,3.267
63.9070,-3.1054,-0.2202,1.8391,3.616
63.9260,-3.0364,-0.1035,2.0119,3.644
63.9440,-2.1359,-0.2263,1.5036,2.622
63.9640,-1.1423,-1.1581,0.5789,1.727
63.9820,-0.3812,-2.7672,-0.4105,2.823
64.0040,0.2193,-4.2528,-0.8752,4.347
64.0220,0.8316,-5.2168,-0.7536,5.336
64.0430,1.4013,-5.3953,-0.3927,5.588
64.0610,1.7238,-4.7863,0.1687,5.090
64.0790,1.8400,-4.0829,0.8372,4.556
64.1000,1.5433,-3.2270,1.4657,3.866
64.1180,0.8897,-2.4119,1.9240,3.211
64.1380,0.1485,-2.3333,2.0576,3.114
64.1570,-0.7044,-2.3561,1.8821,3.097
64.1770,-1.4832,-2.4039,1.6116,3.252
64.1970,-2.0112,-2.3052,1.1233,3.259
64.2170,-2.4511,-1.5458,0.5775,2.955
64.2350,-3.0018,-0.2439,0.4247,3.041
64.2550,-3.6506,1.2792,0.5964,3.914
64.2730,-4.0231,1.8682,0.7310,4.496
64.2930,-3.9156,1.4307,0.7510,4.236
64.3140,-3.6303,1.0940,0.9083,3.899
64.3320,-3.2628,1.2046,1.0585,3.636
64.3520,-2.7714,1.1779,1.3433,3.297
64.3700,-2.4028,0.4871,1.9275,3.119
64.3900,-2.4210,0.3546,2.0812,3.212
64.4090,-2.6186,1.0854,1.9273,3.428
64.4300,-2.7062,2.0187,1.6306,3.749
64.4490,-2.6140,2.3014,0.8216,3.578
64.4690,-2.2543,1.6343,-0.5110,2.831
64.4880,-1.5380,0.3269,-1.6587,2.286
64.5060,-0.5717,-0.9363,-2.1678,2.430
64.5260,0.4815,-1.6107,-2.0586,2.658
64.5450,1.4276,-1.6135,-1.5720,2.667
64.5650,2.3509,-1.1998,-1.1527,2.880
64.5830,3.2926,-1.0054,-0.7231,3.518
64.6030,3.8364,-0.7691,-0.7819,3.990
64.6230,3.9788,-0.3407,-1.2790,4.193
64.6430,4.0582,-0.2847,-1.7477,4.428
64.6640,4.0265,-0.1581,-2.1362,4.561
64.6820,3.8106,0.8302,-2.1676,4.462
64.7000,3.5467,2.1396,-1.9074,4.560
64.7210,3.2212,3.4733,-1.6120,5.004
64.7390,2.5865,4.7103,-1.3803,5.548
64.7590,1.8692,5.2289,-1.5583,5.768
64.7790,1.2988,5.0024,-2.0188,5.549
64.7980,0.8542,4.8237,-1.9925,5.288
64.8160,0.4299,4.8947,-1.6767,5.192
64.8360,-0.1048,4.3700,-0.9145,4.466
64.8550,-0.7224,4.0274,0.2797,4.101
64.8750,-1.3455,3.1374,1.0743,3.579
64.8940,-1.7177,1.6853,1.1081,2.649
64.9130,-2.0437,0.4640,0.4551,2.145
64.9330,-2.4628,-0.1305,-0.0152,2.466
64.9530,-2.6640,0.0353,-0.2329,2.674
65.0470,-2.4547,0.0974,-0.5358,2.514
65.0470,-1.7445,-0.4450,-0.6676,1.920
65.0470,-0.7780,-1.8390,-0.8628,2.175
65.0480,0.1591,-3.4961,-1.1534,3.685
65.0500,0.6855,-5.0545,-1.0083,5.199
65.0700,1.1845,-5.3809,-0.5230,5.534
65.0880,1.4894,-5.0052,0.1409,5.224
65.1060,1.4672,-4.3456,0.8831,4.671
65.1280,1.1131,-3.5497,1.3894,3.971
65.1450,0.4198,-3.1248,1.4034,3.451
65.1660,-0.3471,-3.0851,1.2938,3.363
65.1880,-0.9677,-3.0807,1.3337,3.494
65.2040,-1.5359,-2.6663,1.1130,3.272
65.2250,-2.0881,-1.8490,1.0465,2.979
65.2450,-2.6954,-0.6909,1.2139,3.036
65.2630,-3.3934,0.7371,1.4529,3.764
65.2820,-3.9352,1.4675,1.3320,4.406
65.3010,-3.9100,0.9595,1.0017,4.149
65.3210,-3.7095,0.9337,0.7619,3.900
65.3400,-3.4129,1.5505,0.9199,3.860
65.3630,-3.1112,2.1252,1.2351,3.965
65.3790,-2.6612,1.1469,1.9040,3.467
65.3990,-2.5965,0.3155,1.9657,3.272
65.4170,-2.9040,0.7899,1.6575,3.436
65.4390,-3.0797,2.0444,1.2943,3.917
65.4600,-3.0169,2.9569,0.4764,4.251
65.4750,-2.7304,2.5717,-0.8940,3.856
65.4950,-1.9799,0.9776,-2.2159,3.128
65.5140,-0.8422,-0.7294,-2.9422,3.146
65.5330,0.2425,-1.5458,-2.7835,3.193
65.5530,1.3648,-1.4158,-2.1940,2.946
65.5720,2.4905,-0.7978,-1.3515,2.944
65.5920,3.5017,-0.3083,-0.5906,3.564
65.6130,4.1667,0.0074,-0.3700,4.183
65.6310,4.5749,-0.2040,-0.8448,4.657
65.6500,4.6488,-0.3959,-1.7134,4.970
65.6690,4.6033,-0.1659,-2.3456,5.169
65.6910,4.4208,0.7967,-2.4432,5.113
65.7080,4.2024,2.1585,-2.1242,5.180
65.7290,3.8501,3.5632,-1.5644,5.474
65.7460,3.1820,4.9532,-1.2745,6.024
65.7690,2.2797,5.9450,-1.3645,6.512
65.7880,1.4798,5.7124,-1.7934,6.167
65.8060,0.5547,5.1882,-2.0512,5.607
65.8250,-0.1269,4.9490,-1.9773,5.331
65.8450,-0.7330,5.1907,-0.8198,5.306
65.8640,-1.5061,5.9640,0.5344,6.174
65.8850,-1.9121,4.2586,1.2832,4.841
65.9050,-2.2771,1.2956,1.3965,2.969
65.9230,-2.5834,-0.5925,1.5092,3.050
65.9440,-2.8245,-0.6955,1.6174,3.328
65.9610,-2.5657,-0.1706,1.7656,3.119
65.9820,-1.6618,-0.1488,1.6158,2.323
66.0010,-0.7096,-1.2157,0.8307,1.634
66.0200,-0.1299,-3.0782,0.0777,3.082
66.0390,0.2296,-4.5976,-0.3647,4.618
66.0610,0.6985,-5.5069,-0.3196,5.560
66.0790,1.0127,-5.3709,0.1228,5.467
66.0970,1.2144,-4.5384,0.8136,4.768
66.1170,1.2615,-3.5545,1.5016,4.060
66.1350,1.0609,-2.9701,1.9873,3.728
66.1540,0.6670,-2.7664,2.0395,3.501
66.1740,0.0477,-2.7636,1.5242,3.156
66.1920,-0.5583,-2.5237,1.1737,2.839
66.2120,-1.1639,-1.7899,0.9889,2.353
66.2330,-1.7114,-0.6665,0.8731,2.034
66.2520,-2.2648,0.5753,0.9331,2.516
66.2710,-2.8486,1.5167,1.1100,3.413
66.2900,-3.0955,1.2508,1.1392,3.528
66.3100,-2.9917,0.1879,0.9939,3.158
66.3280,-2.9606,0.3582,0.8563,3.103
66.3500,-2.8536,1.5391,1.0338,3.403
66.3680,-2.4585,1.8158,1.7129,3.504
66.3860,-2.2884,1.1023,2.5132,3.573
66.4060,-2.5063,0.7495,2.5190,3.632
66.4260,-2.8687,1.2883,2.2452,3.864
66.4440,-3.2153,2.5816,1.4020,4.355
66.4630,-3.1679,3.0163,-0.0669,4.375
66.4860,-2.6101,1.9766,-1.4308,3.573
66.5060,-1.6036,0.2300,-2.4154,2.908
66.5230,-0.4007,-1.1571,-2.6191,2.891
66.5410,0.7115,-1.6964,-2.2366,2.896
66.5640,1.7173,-1.4723,-1.5760,2.757
66.5800,2.6214,-0.8577,-0.6972,2.845
66.5990,3.4311,-0.4960,0.0218,3.467
66.6190,4.0722,-0.4395,0.2043,4.101
66.6380,4.2347,-0.4728,-0.3087,4.272
66.6570,4.2170,-0.4831,-1.1973,4.410
66.6770,4.1111,-0.0808,-1.7824,4.482
66.6960,3.8678,0.9396,-2.0328,4.469
66.7160,3.6718,2.1830,-1.8699,4.663
66.7370,3.1958,3.8319,-1.5589,5.228
66.7540,2.4802,5.4696,-1.4031,6.167
