time,ax,ay,az,aT
21.3290,3.0928,0.2657,2.0678,3.730
21.3490,3.0985,0.1124,1.3786,3.393
21.3940,3.1301,-0.1296,0.7107,3.212
21.3940,3.0305,0.1717,-0.7997,3.139
21.4060,2.4264,0.8966,-2.6391,3.695
21.4250,1.8707,1.6334,-3.5963,4.370
21.4460,1.7876,1.5858,-3.0049,3.839
21.4640,2.2605,0.6492,-0.9499,2.536
21.4840,2.4870,0.0446,0.5200,2.541
21.5230,2.4861,-0.2195,1.1673,2.755
21.5240,2.3052,-0.2701,0.7896,2.452
21.5410,1.6239,-0.0175,-0.6142,1.736
21.5610,0.8945,0.0197,-1.8997,2.100
21.5810,0.3871,-0.3387,-2.4192,2.473
21.6000,-0.0012,-0.9281,-2.8473,2.995
21.6200,-0.1357,-1.0000,-3.8369,3.967
21.6580,-0.5678,-0.1386,-4.8199,4.855
21.6580,-1.3139,0.9248,-5.2474,5.488
21.6780,-2.6052,1.8603,-5.7076,6.544
21.6980,-3.4798,2.1663,-5.2125,6.631
21.7170,-3.3773,1.5608,-3.0638,4.820
21.7370,-2.9787,1.3318,-1.0604,3.431
21.7560,-2.2805,1.0073,0.5048,2.544
21.7800,-1.6920,1.5551,1.0325,2.519
21.8120,-1.3527,2.5446,0.8501,3.005
21.8130,-1.0803,3.0010,0.5494,3.236
21.8330,-0.6027,2.6337,1.0698,2.906
21.8520,-0.0476,1.7399,2.0727,2.707
21.8710,0.3075,0.9723,2.8501,3.027
21.8910,0.5780,0.7384,3.0941,3.233
21.9110,0.5611,0.8727,3.0055,3.180
21.9440,0.6956,0.5911,2.9644,3.102
21.9490,0.8826,0.3441,3.0317,3.176
21.9690,0.9417,0.2143,2.9443,3.099
21.9880,0.9258,0.0078,2.8070,2.956
22.0080,0.7905,-0.2420,2.1277,2.283
22.0260,0.6011,-0.2380,0.9416,1.142
22.0460,0.3945,-0.0509,-0.2132,0.451
22.0770,0.3080,-0.1902,-1.4450,1.490
22.0840,-0.0592,-0.3042,-2.9639,2.980
22.1040,-0.2531,-0.4618,-4.3185,4.350
22.1240,-0.3229,-0.6696,-4.9175,4.973
22.1430,-0.1164,-0.8238,-4.8054,4.877
22.1620,0.4406,-1.0467,-4.0552,4.211
22.1820,1.0082,-0.6205,-3.4304,3.629
22.2150,0.6285,0.3513,-4.0093,4.073
22.2200,-0.3810,0.8396,-6.2578,6.325
22.2400,-1.6274,1.5649,-9.2203,9.493
22.2600,-2.4463,2.7761,-9.4862,10.182
22.2790,-0.9520,2.1882,-5.1188,5.648
22.3020,-0.1768,1.7175,-1.5526,2.322
22.3480,0.5118,1.7742,0.3298,1.876
22.3480,0.5360,2.5861,0.5356,2.695
22.3560,0.6649,2.9925,0.3901,3.090
22.3760,0.8045,2.9757,0.7486,3.172
22.3950,1.0147,2.7958,1.7413,3.446
22.4200,1.1217,2.4898,2.7661,3.887
22.4680,1.1959,2.3730,3.6583,4.522
22.4690,1.1263,2.2984,4.1229,4.853
22.4740,1.0116,2.2577,4.3987,5.047
22.4920,1.0021,2.0397,4.4428,4.990
22.5120,0.7896,1.8782,4.0589,4.542
22.5310,0.4428,1.5783,3.4833,3.850
22.5510,-0.1591,1.4485,2.7028,3.071
22.5710,-0.6125,1.2232,1.5418,2.061
22.6220,-1.0165,1.1071,0.3957,1.554
22.6220,-1.4036,0.9734,-0.6070,1.813
22.6280,-1.7148,0.6035,-1.8000,2.558
22.6480,-2.2605,0.4129,-3.6359,4.301
22.6670,-2.8150,0.1179,-4.9957,5.735
22.6870,-2.6948,-0.4356,-4.9782,5.678
22.7110,-1.9560,-0.6815,-3.9918,4.497
22.7270,-1.4332,-0.9741,-4.0209,4.378
22.7660,-1.8718,-0.0068,-5.9502,6.238
22.7660,-2.5116,1.8411,-7.3430,7.976
22.7850,-2.6856,2.9748,-5.7954,7.046
22.8020,-1.7167,2.2092,-1.4162,3.136
22.8210,-0.9985,0.7223,2.6990,2.967
22.8430,-0.0674,-0.6288,4.7733,4.815
22.8850,0.1709,-0.7950,4.1326,4.212
22.8850,-0.0135,0.0836,2.0460,2.048
22.8990,0.3506,0.6079,1.2495,1.433
22.9230,0.6609,0.9445,1.3602,1.783
22.9660,0.8704,0.9219,1.9195,2.300
22.9660,1.0986,0.5268,2.7446,3.003
22.9770,1.2375,0.1757,3.5270,3.742
22.9960,1.3333,0.1255,4.1201,4.332
23.0160,1.3354,0.2584,4.3571,4.564
23.0350,1.1494,0.4881,4.4180,4.591
23.0550,1.0284,0.3828,4.5868,4.716
23.0860,0.8224,0.1949,4.4568,4.536
23.0930,0.7422,0.1151,4.0487,4.118
23.1130,0.6909,0.2126,3.3425,3.420
23.1320,0.6575,0.4710,2.6447,2.766
23.1520,0.6265,-0.0427,1.8397,1.944
23.1750,0.3416,-0.8466,0.1012,0.919
23.2210,-0.0517,-1.0595,-2.4494,2.669
23.2220,-0.3604,-1.8028,-4.4053,4.774
23.2290,-0.5617,-1.9487,-6.0952,6.424
23.2490,-0.7035,-2.0310,-6.7017,7.038
23.2680,-0.5792,-2.0624,-6.3538,6.705
23.2880,-0.5264,-1.9507,-5.5413,5.898
23.3070,-0.4675,-1.8760,-4.5671,4.960
23.3280,-0.7208,-2.1005,-4.6893,5.189
23.3770,-1.4485,-1.5339,-7.1879,7.491
23.3770,-1.9871,0.0194,-8.0381,8.280
23.3840,-1.3063,1.1016,-4.0414,4.388
23.4030,0.0520,0.8949,0.9974,1.341
23.4280,0.8066,0.8629,4.4271,4.582
23.4740,1.1664,0.9345,5.1076,5.322
23.4750,0.8046,1.4792,2.7257,3.204
23.4810,0.6139,1.9297,0.8200,2.185
23.5010,0.8505,2.0606,0.2494,2.243
23.5200,0.7801,1.8584,1.0264,2.262
23.5400,0.7649,1.7433,1.0037,2.152
23.5600,0.5028,1.8639,1.5566,2.480
23.5800,0.5532,1.9504,2.6250,3.317
23.6290,0.3267,2.1415,3.0210,3.717
23.6300,0.2167,1.8616,3.0113,3.547
23.6360,0.3468,1.4043,2.5184,2.904
23.6560,0.1353,1.1686,1.4747,1.886
23.6750,0.1419,0.9472,1.0336,1.409
23.6970,0.1723,0.9400,0.4683,1.064
23.7160,0.0783,1.0617,0.7731,1.316
23.7370,-0.0393,0.4755,0.9359,1.051
23.7820,-0.6474,-0.2662,-0.2477,0.743
23.7830,-1.2042,-0.6417,-2.0666,2.476
23.7910,-1.6649,-1.0342,-3.2603,3.804
23.8110,-2.0999,-1.4886,-3.6071,4.431
23.8330,-2.4254,-1.6513,-3.0153,4.207
23.8500,-2.7641,-1.7418,-2.9166,4.380
23.8700,-2.0496,-1.6684,-3.2527,4.191
23.9180,-1.3727,-0.1714,-4.1881,4.411
23.9180,-1.2436,0.6377,-4.0681,4.301
23.9270,-1.0644,1.5533,-4.3657,4.755
23.9470,-1.3772,1.5225,-3.0735,3.696
23.9670,-1.0951,0.6514,-0.9477,1.588
23.9860,-0.8887,-0.1220,1.1255,1.439
24.0060,-0.5813,-1.0668,2.3003,2.601
24.0410,0.0755,-0.5002,2.0766,2.137
24.0430,0.1370,0.6066,2.0235,2.117
24.0620,0.1616,1.1682,2.2516,2.542
24.0820,0.0284,1.2212,2.6325,2.902
24.1020,0.0134,0.9441,3.5383,3.662
24.1220,0.2137,0.7482,4.2463,4.317
24.1630,0.1043,0.9243,4.1823,4.285
24.1640,0.0565,0.9669,4.0000,4.116
24.1800,-0.0023,0.9762,3.6570,3.785
24.1990,-0.0222,0.8419,4.0434,4.130
24.2180,0.2602,0.3516,4.7469,4.767
24.2670,0.5208,-0.2839,4.6099,4.648
24.2670,0.7591,0.0975,3.7407,3.818
24.2760,0.5788,-0.0655,3.0460,3.101
24.2950,1.2084,-0.3262,1.7924,2.186
24.3150,1.1938,-0.8826,1.1110,1.854
24.3360,1.3854,-1.7284,-0.1145,2.218
24.3540,1.1491,-1.3991,-3.6206,4.048
24.4020,0.2047,-1.2124,-6.7641,6.875
24.4030,-0.2539,-1.3226,-8.3266,8.435
24.4120,0.0062,-1.1074,-7.9506,8.027
24.4320,-0.1495,-1.6604,-4.5883,4.882
24.4510,0.4903,-1.9351,-2.8360,3.468
24.4700,-0.0269,-1.2684,-3.5114,3.734
24.4900,-0.3266,-0.0075,-5.9221,5.931
24.5100,-1.2697,1.5521,-6.7241,7.017
24.5530,-1.1475,1.9346,-3.5978,4.243
24.5530,0.8037,0.8602,0.3200,1.220
24.5670,1.4834,0.9278,3.3048,3.739
24.5860,1.0409,0.7752,5.4693,5.621
24.6060,0.9579,0.8972,3.1716,3.432
24.6250,0.8962,0.9663,1.8399,2.263
24.6450,0.7201,0.6220,1.5835,1.847
24.6800,0.7217,0.5709,1.1957,1.509
24.6850,0.9277,0.6920,1.0826,1.585
24.7030,0.9113,0.4215,1.8400,2.096
24.7220,0.7932,0.5809,2.4443,2.635
24.7420,0.7227,0.8431,2.8988,3.104
24.7610,0.6653,0.5670,3.2512,3.367
24.8000,0.5698,0.4553,3.1936,3.276
24.8010,0.0356,0.4318,3.4750,3.502
24.8190,-0.5261,0.0991,3.7353,3.773
24.8380,-0.5940,0.2112,3.2094,3.271
24.8580,-0.2999,0.3718,1.8081,1.870
24.8780,-0.1184,0.1205,0.8351,0.852
24.9210,-0.2315,0.1897,-1.2359,1.272
24.9220,-0.2121,0.0787,-3.4256,3.433
24.9350,-0.3166,0.1359,-4.1095,4.124
24.9550,-0.7094,-0.0360,-3.7535,3.820
24.9760,-1.3794,-0.2459,-4.7168,4.921
24.9960,-1.2112,-0.6678,-6.5413,6.686
25.0140,-0.7818,-0.6524,-5.3980,5.493
25.0580,-0.5387,-0.7614,-3.9326,4.042
25.0580,-0.1641,-0.8312,-3.7284,3.823
25.0710,0.3353,-0.9283,-3.8387,3.964
25.0950,-0.1456,-0.4956,-2.9979,3.042
25.1100,-1.3197,0.5853,-1.3216,1.957
25.1390,-2.5374,1.9493,0.5999,3.255
25.1490,-2.7819,2.1972,3.4234,4.928
25.1680,-2.5447,1.8311,5.2399,6.106
25.1870,-1.8368,1.2758,2.8889,3.653
25.2070,-1.3805,0.6510,0.0320,1.527
25.2260,-1.3083,0.7814,-0.8518,1.746
25.2460,-0.9046,0.8622,-0.0433,1.250
25.2650,-0.8756,0.7000,1.5038,1.876
25.2840,-0.6615,0.9889,3.1051,3.325
25.3040,-0.2721,1.4561,4.5345,4.770
25.3230,0.9344,0.6646,4.6379,4.778
25.3430,1.2452,0.4783,4.0872,4.299
25.3620,-0.0858,0.8852,3.7827,3.886
25.3810,-0.3267,0.2361,3.2374,3.262
25.4010,-0.0162,-0.4301,3.4196,3.447
25.4230,1.2176,-0.6485,3.4524,3.718
25.4430,1.9794,-0.5152,3.7525,4.274
25.4590,2.1833,-1.1111,2.7969,3.718
25.4780,1.8855,-1.1032,-0.0345,2.185
25.4980,0.5292,-0.3364,-3.5041,3.560
25.5170,0.6044,-0.3872,-5.5876,5.634
25.5370,1.2707,-1.1631,-6.4426,6.669
25.5570,0.6482,-0.5594,-6.3178,6.376
25.5840,0.3719,-0.6901,-5.1392,5.199
25.5950,0.6340,-1.0205,-4.8007,4.949
25.6140,0.6746,-0.4284,-4.8664,4.932
25.6330,0.4687,0.6518,-5.9495,6.003
25.6590,-0.2408,1.7330,-5.9881,6.238
25.6720,-0.5181,1.7762,-3.9063,4.322
25.6910,-0.4223,0.9151,-1.3658,1.697
25.7110,-0.3131,0.3014,0.3159,0.537
25.7300,-0.1668,-0.0462,0.7769,0.796
25.7500,-0.4106,0.5280,0.8636,1.092
25.7690,-0.3660,1.4895,1.1636,1.925
25.7890,-0.2880,1.6288,1.5546,2.270
25.8080,-0.0813,1.3045,1.5472,2.025
25.8400,0.0792,0.6845,1.8309,1.956
25.8480,-0.0813,0.0678,2.4268,2.429
25.8670,-0.2710,0.1458,2.6351,2.653
25.8860,-0.4964,0.5926,2.8606,2.963
25.9060,-0.7989,0.8689,2.9880,3.213
25.9240,-0.8998,0.4146,3.3097,3.455
25.9440,-0.7797,-0.2387,3.5807,3.672
25.9760,-0.8120,-0.7377,3.7095,3.868
25.9830,-0.9169,-0.5639,3.4734,3.636
26.0020,-0.7483,-0.1147,3.3029,3.389
26.0220,-0.7753,0.0321,2.9002,3.002
26.0420,-0.8355,-0.1610,2.3170,2.468
26.0610,-0.7675,-0.5063,1.5571,1.808
26.0810,-0.5265,-0.6685,0.9521,1.277
26.1300,0.0627,-1.2821,0.0482,1.285
26.1300,0.3601,-1.1725,-1.6953,2.093
26.1370,0.3254,-0.5203,-3.5700,3.622
26.1580,0.2693,-0.6293,-5.0491,5.095
26.1760,-0.3003,-1.1620,-5.9512,6.071
26.1970,-0.6839,-1.4288,-5.8174,6.029
26.2170,-0.2750,-1.3028,-4.3891,4.587
26.2660,0.3816,-0.9560,-3.6063,3.750
26.2660,0.7150,-0.1217,-4.7870,4.842
26.2740,0.3275,1.1120,-6.6362,6.737
26.2930,-0.2981,1.9528,-6.2250,6.531
26.3140,-0.6641,1.6927,-3.1009,3.595
26.3590,-0.5791,0.4628,0.8219,1.107
26.3590,-0.3784,-0.5423,3.3897,3.454
26.3720,-0.1217,-0.8864,3.8295,3.933
26.3900,-0.0615,-0.8950,2.5297,2.684
26.4090,-0.4094,-0.7251,0.8118,1.163
26.4290,-1.1207,0.1715,-0.1843,1.149
26.4490,-0.7544,0.9983,0.5058,1.350
26.4680,-0.0048,1.1832,2.1834,2.483
26.5220,-0.0182,1.1047,2.7111,2.928
26.5230,-0.1962,0.4880,2.9028,2.950
26.5260,-0.3502,-0.0252,3.5581,3.575
26.5450,-0.6276,-0.1486,4.3615,4.409
26.5650,-0.8357,-0.2841,4.9892,5.067
26.5850,-0.4237,-0.7543,5.2398,5.311
26.6050,-0.2228,-0.7843,4.7581,4.827
26.6540,-0.4593,-0.5583,4.2222,4.284
26.6540,-0.4579,-0.7592,4.1061,4.201
26.6620,-0.4317,-1.2163,3.7303,3.947
26.6820,-0.3258,-1.4698,2.6201,3.022
26.7010,-0.1966,-1.1997,1.6186,2.024
26.7200,0.1385,-0.7847,0.4013,0.892
26.7390,0.1381,-0.3167,-0.7555,0.831
26.7710,0.2889,-0.2847,-1.8590,1.903
26.7770,0.1950,-0.9905,-1.7121,1.988
26.7970,0.3294,-1.8558,-1.9037,2.679
26.8160,0.5433,-2.7028,-1.7951,3.290
26.8360,0.6684,-2.5495,-1.3592,2.965
26.8550,0.5327,-1.2360,-0.9213,1.631
